symbol,name,industry,exchange,sic,quandl_price_code,quandl_ratios_code,quandl_wiki_code
AGRO,"Adecoagro S.A.","Food Processing",NYSE,2000,GOOG/NYSE_AGRO,DMDRN/AGRO_ALLFINANCIALRATIOS
AGU,"Agrium Inc.","Chemical (Specialty)",NYSE,2820,GOOG/NYSE_AGU,DMDRN/AGU_ALLFINANCIALRATIOS
AGX,Argan,"Food Processing",AMEX,2000,GOOG/AMEX_AGX,DMDRN/AGX_ALLFINANCIALRATIOS,WIKI/AGX
AGYS,Agilysys,Electronics,NASDAQ,3670,GOOG/NASDAQ_AGYS,DMDRN/AGYS_ALLFINANCIALRATIOS,WIKI/AGYS
AH,"Accretive Health",Aerospace/Defense,NYSE,3720,GOOG/NYSE_AH,DMDRN/AH_ALLFINANCIALRATIOS
AHAG,"Alpha Technologies Grp.","Electrical Equipment",PINK,3600,GOOG/PINK_AHAG,DMDRN/AHAG_ALLFINANCIALRATIOS
AHC,"A.H. Belo Corp.","Petroleum (Integrated)",NYSE,2900,GOOG/NYSE_AHC,DMDRN/AHC_ALLFINANCIALRATIOS,WIKI/AHC
AHFP,"American Home Food Prods Inc","Building Materials",PINK,3200,GOOG/PINK_AHFP,DMDRN/AHFP_ALLFINANCIALRATIOS
AHGP,"Alliance Holdings Gp L.P.",Coal,NASDAQ,1220,GOOG/NASDAQ_AHGP,DMDRN/AHGP_ALLFINANCIALRATIOS
AHL,"Aspen Insurance Holdings","Insurance (Prop/Cas.)",NYSE,6330,GOOG/NYSE_AHL,DMDRN/AHL_ALLFINANCIALRATIOS,WIKI/AHL
AHNR,"Athena Silver Corp","Precious Metals",PINK,1041,GOOG/PINK_AHNR,DMDRN/AHNR_ALLFINANCIALRATIOS
AHPI,"Allied Healthcare Products","Medical Supplies",NASDAQ,8060,GOOG/NASDAQ_AHPI,DMDRN/AHPI_ALLFINANCIALRATIOS
AHS,"Amn Healthcare Services Inc","Human Resources",NYSE,,GOOG/NYSE_AHS,DMDRN/AHS_ALLFINANCIALRATIOS,WIKI/AHS
AHX.TO,"Adherex Technologies INC",Drug,TSX,2834,YAHOO/TSX_AHX_TO,DMDRN/AHX_TO_ALLFINANCIALRATIOS
AI,"Arlington Asset Investment Corp","Telecom. Services",NYSE,4810,GOOG/NYSE_AI,DMDRN/AI_ALLFINANCIALRATIOS,WIKI/AI
AIA,"S&P Asia 50 Index Ishares","Financial Svcs. (Div.)",AMEX,,GOOG/AMEX_AIA,DMDRN/AIA_ALLFINANCIALRATIOS
AICIQ,"Acceptance Insurance","Insurance (Prop/Cas.)",PINK,6330,GOOG/PINK_AICIQ,DMDRN/AICIQ_ALLFINANCIALRATIOS
AIDO,"Advanced ID Corp.",Electronics,PINK,3670,GOOG/PINK_AIDO,DMDRN/AIDO_ALLFINANCIALRATIOS
AIG,"American International Group","Financial Svcs. (Div.)",NYSE,6100,GOOG/NYSE_AIG,DMDRN/AIG_ALLFINANCIALRATIOS,WIKI/AIG
AIM,"Aerosonic Corp.",Aerospace/Defense,AMEX,3720,GOOG/AMEX_AIM,DMDRN/AIM_ALLFINANCIALRATIOS
AIMC,"Altra Holdings",Machinery,NASDAQ,3500,GOOG/NASDAQ_AIMC,DMDRN/AIMC_ALLFINANCIALRATIOS,WIKI/AIMC
AIMM,"AutoImmune Inc.",Drug,PINK,2834,GOOG/PINK_AIMM,DMDRN/AIMM_ALLFINANCIALRATIOS
AIN,"Albany International Corp.",Machinery,NYSE,3500,GOOG/NYSE_AIN,DMDRN/AIN_ALLFINANCIALRATIOS,WIKI/AIN
AINV,"Apollo Investment Corp.","Financial Svcs. (Div.)",NASDAQ,6100,GOOG/NASDAQ_AINV,DMDRN/AINV_ALLFINANCIALRATIOS,WIKI/AINV
AIQ,"Alliance Healthcare Services","Medical Supplies",NYSE,8060,GOOG/NYSE_AIQ,DMDRN/AIQ_ALLFINANCIALRATIOS,WIKI/AIQ
AIR,Aar,Aerospace/Defense,NYSE,3720,GOOG/NYSE_AIR,DMDRN/AIR_ALLFINANCIALRATIOS,WIKI/AIR
AIRI,"Air Industries Group Inc",Aerospace/Defense,PINK,3720,GOOG/PINK_AIRI,DMDRN/AIRI_ALLFINANCIALRATIOS
AIRM,"Air Methods Corp.","Medical Services",NASDAQ,8000,GOOG/NASDAQ_AIRM,DMDRN/AIRM_ALLFINANCIALRATIOS,WIKI/AIRM
AIRO,"Airspan Networks Inc","Telecom. Equipment",PINK,4811,GOOG/PINK_AIRO,DMDRN/AIRO_ALLFINANCIALRATIOS
AIRT,"Air T","Air Transport",NASDAQ,4510,GOOG/NASDAQ_AIRT,DMDRN/AIRT_ALLFINANCIALRATIOS
AIT,"Applied Industrial Technologies",Machinery,NYSE,3500,GOOG/NYSE_AIT,DMDRN/AIT_ALLFINANCIALRATIOS,WIKI/AIT
AIV,"Apartment Investment And Management",R.E.I.T.,NYSE,6720,GOOG/NYSE_AIV,DMDRN/AIV_ALLFINANCIALRATIOS,WIKI/AIV
AIZ,Assurant,"Metal Fabricating",NYSE,3400,GOOG/NYSE_AIZ,DMDRN/AIZ_ALLFINANCIALRATIOS,WIKI/AIZ
AJG,"Arthur J. Gallagher & Co.","Financial Svcs. (Div.)",NYSE,6100,GOOG/NYSE_AJG,DMDRN/AJG_ALLFINANCIALRATIOS,WIKI/AJG
AJSB,"AJS Bancorp Inc",Thrift,PINK,6120,GOOG/PINK_AJSB,DMDRN/AJSB_ALLFINANCIALRATIOS
AKAM,"Akamai Technologies",Internet,NASDAQ,7370,GOOG/NASDAQ_AKAM,DMDRN/AKAM_ALLFINANCIALRATIOS,WIKI/AKAM
AKDS,"Arkados Group Inc",Internet,PINK,7370,GOOG/PINK_AKDS,DMDRN/AKDS_ALLFINANCIALRATIOS
AKESQ,"Akesis Pharmaceuticals Inc",Recreation,PINK,7900,GOOG/PINK_AKESQ,DMDRN/AKESQ_ALLFINANCIALRATIOS
AKN,"Safety First Trust","Medical Supplies",AMEX,8060,GOOG/AMEX_AKN,DMDRN/AKN_ALLFINANCIALRATIOS
AKR,"Acadia Realty Trust",R.E.I.T.,NYSE,6720,GOOG/NYSE_AKR,DMDRN/AKR_ALLFINANCIALRATIOS
AKRX,Akorn,"Medical Supplies",NASDAQ,8060,GOOG/NASDAQ_AKRX,DMDRN/AKRX_ALLFINANCIALRATIOS,WIKI/AKRX
AKS,"Ak Steel Holding Corp.","Steel (Integrated)",NYSE,3312,GOOG/NYSE_AKS,DMDRN/AKS_ALLFINANCIALRATIOS,WIKI/AKS
AKSY,"Aksys Ltd",Drug,PINK,2834,GOOG/PINK_AKSY,DMDRN/AKSY_ALLFINANCIALRATIOS
AKZOY,"Akzo Nobel NV ADR","Chemical (Diversified)",PINK,2813,GOOG/PINK_AKZOY,DMDRN/AKZOY_ALLFINANCIALRATIOS
AL,"Air Lease Corporation Class A C","Metals & Mining (Div.)",NYSE,1000,GOOG/NYSE_AL,DMDRN/AL_ALLFINANCIALRATIOS,WIKI/AL
ALAN,"Alanco Technologies Inc.","Computer Software/Svcs",PINK,,GOOG/PINK_ALAN,DMDRN/ALAN_ALLFINANCIALRATIOS
ALB,"Albemarle Corp.","Chemical (Diversified)",NYSE,2813,GOOG/NYSE_ALB,DMDRN/ALB_ALLFINANCIALRATIOS,WIKI/ALB
ALBY,"Community Capital Bancshares I",Bank,PINK,6000,GOOG/PINK_ALBY,DMDRN/ALBY_ALLFINANCIALRATIOS
ALC,"Assisted Living Concepts Inc.","Packaging & Container",NYSE,2640,GOOG/NYSE_ALC,DMDRN/ALC_ALLFINANCIALRATIOS
ALC.TO,"Algoma Central Corp.",Maritime,TSX,4400,YAHOO/TSX_ALC_TO,DMDRN/ALC_TO_ALLFINANCIALRATIOS
ALCD,"Alcide Corp.","Chemical (Specialty)",PINK,2820,GOOG/PINK_ALCD,DMDRN/ALCD_ALLFINANCIALRATIOS
ALCO,Alico,"Food Processing",NASDAQ,2000,GOOG/NASDAQ_ALCO,DMDRN/ALCO_ALLFINANCIALRATIOS,WIKI/ALCO
ALCS,"Alco Stores Inc","Retail Store",NASDAQ,5300,GOOG/NASDAQ_ALCS,DMDRN/ALCS_ALLFINANCIALRATIOS
ALD,"Asia Local Debt ETF Wisdomtree","Financial Svcs. (Div.)",AMEX,6100,GOOG/AMEX_ALD,DMDRN/ALD_ALLFINANCIALRATIOS
ALDA,"Aldila Inc.",Recreation,PINK,7900,GOOG/PINK_ALDA,DMDRN/ALDA_ALLFINANCIALRATIOS
ALDW,"Alon USA Partners LP","Petroleum (Producing)",NYSE,1300,GOOG/NYSE_ALDW,DMDRN/ALDW_ALLFINANCIALRATIOS
ALE,Allete,"Electric Util. (Central)",NYSE,4912,GOOG/NYSE_ALE,DMDRN/ALE_ALLFINANCIALRATIOS,WIKI/ALE
ALEX,"Alexander And Baldwin Inc",Maritime,NYSE,4400,GOOG/NYSE_ALEX,DMDRN/ALEX_ALLFINANCIALRATIOS,WIKI/ALEX
ALFA,"Alphaclone Alternative Alpha Et","Financial Svcs. (Div.)",AMEX,6100,GOOG/AMEX_ALFA,DMDRN/ALFA_ALLFINANCIALRATIOS
ALG,"Alamo Group",Machinery,NYSE,3500,GOOG/NYSE_ALG,DMDRN/ALG_ALLFINANCIALRATIOS,WIKI/ALG
ALGI,"Amer. Locker Group","Metal Fabricating",PINK,3400,GOOG/PINK_ALGI,DMDRN/ALGI_ALLFINANCIALRATIOS
ALGN,"Align Technology","Medical Supplies",NASDAQ,8060,GOOG/NASDAQ_ALGN,DMDRN/ALGN_ALLFINANCIALRATIOS,WIKI/ALGN
ALGT,"Allegiant Travel Company","Air Transport",NASDAQ,4510,GOOG/NASDAQ_ALGT,DMDRN/ALGT_ALLFINANCIALRATIOS,WIKI/ALGT
ALIF,"Artificial Life Inc","Computer Software & Svcs",PINK,3579,GOOG/PINK_ALIF,DMDRN/ALIF_ALLFINANCIALRATIOS
ALIM,"Alimera Sciences",Drug,NASDAQ,2834,GOOG/NASDAQ_ALIM,DMDRN/ALIM_ALLFINANCIALRATIOS,WIKI/ALIM
ALJ,"Alon USA Energy","Petroleum (Producing)",NYSE,1300,GOOG/NYSE_ALJ,DMDRN/ALJ_ALLFINANCIALRATIOS,WIKI/ALJ
ALJJ,"ALJ Regional Hlds Inc","Cable TV",PINK,4840,GOOG/PINK_ALJJ,DMDRN/ALJJ_ALLFINANCIALRATIOS
ALK,"Alaska Air Group","Air Transport",NYSE,4510,GOOG/NYSE_ALK,DMDRN/ALK_ALLFINANCIALRATIOS,WIKI/ALK
ALKS,Alkermes,Drug,NASDAQ,2834,GOOG/NASDAQ_ALKS,DMDRN/ALKS_ALLFINANCIALRATIOS,WIKI/ALKS
ALL,"Allstate Corporation","Insurance (Prop/Casualty",NYSE,6330,GOOG/NYSE_ALL,DMDRN/ALL_ALLFINANCIALRATIOS,WIKI/ALL
ALLB,"Alliance Bank",Thrift,NASDAQ,6120,GOOG/NASDAQ_ALLB,DMDRN/ALLB_ALLFINANCIALRATIOS
ALLN,"Allin Corporation","Telecom. Equipment",PINK,4811,GOOG/PINK_ALLN,DMDRN/ALLN_ALLFINANCIALRATIOS
ALLP,"Alliance Pharm.",Drug,PINK,2834,GOOG/PINK_ALLP,DMDRN/ALLP_ALLFINANCIALRATIOS
ALLT,"Allot Communications Ltd","Telecom. Services",NASDAQ,4810,GOOG/NASDAQ_ALLT,DMDRN/ALLT_ALLFINANCIALRATIOS
ALN,"American Lorain Corp.","Telecom. Equipment",AMEX,4811,GOOG/AMEX_ALN,DMDRN/ALN_ALLFINANCIALRATIOS
ALNC,"Alliance Financial Corp.",Bank,NASDAQ,6000,GOOG/NASDAQ_ALNC,DMDRN/ALNC_ALLFINANCIALRATIOS
ALNE,"Alternative Energy & Env. Sol.",Biotechnology,PINK,2830,GOOG/PINK_ALNE,DMDRN/ALNE_ALLFINANCIALRATIOS
ALNY,"Alnylam Pharmaceuticals",Drug,NASDAQ,2834,GOOG/NASDAQ_ALNY,DMDRN/ALNY_ALLFINANCIALRATIOS,WIKI/ALNY
ALOG,"Analogic Corp.","Precision Instrument",NASDAQ,3800,GOOG/NASDAQ_ALOG,DMDRN/ALOG_ALLFINANCIALRATIOS,WIKI/ALOG
ALOT,Astro-Med,"Computer & Peripherals",NASDAQ,3573,GOOG/NASDAQ_ALOT,DMDRN/ALOT_ALLFINANCIALRATIOS
ALPE,"alpha-En Corp",Entertainment,PINK,7950,GOOG/PINK_ALPE,DMDRN/ALPE_ALLFINANCIALRATIOS
ALPN,"Alpena Bancshares Inc",Thrift,PINK,6120,GOOG/PINK_ALPN,DMDRN/ALPN_ALLFINANCIALRATIOS
ALQA,"Alliqua Inc",Biotechnology,PINK,2830,GOOG/PINK_ALQA,DMDRN/ALQA_ALLFINANCIALRATIOS
ALR,"Alere Inc.",Aerospace/Defense,NYSE,3720,GOOG/NYSE_ALR,DMDRN/ALR_ALLFINANCIALRATIOS,WIKI/ALR
ALRN,"American Learning Corp.","Medical Services",NASDAQ,8000,GOOG/NASDAQ_ALRN,DMDRN/ALRN_ALLFINANCIALRATIOS
ALRT,"ALR Technologies Inc.","Medical Supplies",PINK,,GOOG/PINK_ALRT,DMDRN/ALRT_ALLFINANCIALRATIOS
ALRX,"AlphaRx Inc","Medical Services",PINK,8000,GOOG/PINK_ALRX,DMDRN/ALRX_ALLFINANCIALRATIOS
ALSC,"Alliance Semiconductor",Semiconductor,PINK,3674,GOOG/PINK_ALSC,DMDRN/ALSC_ALLFINANCIALRATIOS
ALSE,"Alseres Pharmaceuticals Inc",Drug,PINK,2834,GOOG/PINK_ALSE,DMDRN/ALSE_ALLFINANCIALRATIOS
ALSK,"Alaska Communications Systems","Telecom. Services",NASDAQ,4810,GOOG/NASDAQ_ALSK,DMDRN/ALSK_ALLFINANCIALRATIOS
ALSN,"Allison Transmission Holdings","Auto Parts",NYSE,3716,GOOG/NYSE_ALSN,DMDRN/ALSN_ALLFINANCIALRATIOS,WIKI/ALSN
ALT,"Diversified Alternatives Trust Ishares",Drug,AMEX,2834,GOOG/AMEX_ALT,DMDRN/ALT_ALLFINANCIALRATIOS
ALTE,"Alterra Capital Holdings Ltd",Reinsurance,NASDAQ,6399,GOOG/NASDAQ_ALTE,DMDRN/ALTE_ALLFINANCIALRATIOS
ALTH,"Allos Therapeutics",Drug,NASDAQ,2834,GOOG/NASDAQ_ALTH,DMDRN/ALTH_ALLFINANCIALRATIOS
ALTI,"Altair Nanotechnologies Inc.","Computer Software & Svcs",NASDAQ,3579,GOOG/NASDAQ_ALTI,DMDRN/ALTI_ALLFINANCIALRATIOS
ALTM,"Alternate Postal Delivery Inc","Industrial Services",PINK,7300,GOOG/PINK_ALTM,DMDRN/ALTM_ALLFINANCIALRATIOS
ALTR,"Altera Corp.","Semiconductor Cap Equip",NASDAQ,3680,GOOG/NASDAQ_ALTR,DMDRN/ALTR_ALLFINANCIALRATIOS,WIKI/ALTR
ALTUQ,"Altus Pharmaceuticals Inc",Drug,PINK,2834,GOOG/PINK_ALTUQ,DMDRN/ALTUQ_ALLFINANCIALRATIOS
ALTX,"Altex Ind","Petroleum (Producing)",PINK,1300,GOOG/PINK_ALTX,DMDRN/ALTX_ALLFINANCIALRATIOS
ALU,"Alcatel Lucent",Toiletries/Cosmetics,NYSE,2844,GOOG/NYSE_ALU,DMDRN/ALU_ALLFINANCIALRATIOS
ALV,Autoliv,"Auto Parts (OEM)",NYSE,3716,GOOG/NYSE_ALV,DMDRN/ALV_ALLFINANCIALRATIOS
ALVR,"Alvarion Ltd","Wireless Networking",NASDAQ,7380,GOOG/NASDAQ_ALVR,DMDRN/ALVR_ALLFINANCIALRATIOS
ALX,Alexander's,"Retail Store",NYSE,5300,GOOG/NYSE_ALX,DMDRN/ALX_ALLFINANCIALRATIOS
ALXA,"Alexza Pharmaceuticals",Drug,NASDAQ,2834,GOOG/NASDAQ_ALXA,DMDRN/ALXA_ALLFINANCIALRATIOS
ALXN,"Alexion Pharmaceuticals",Drug,NASDAQ,2834,GOOG/NASDAQ_ALXN,DMDRN/ALXN_ALLFINANCIALRATIOS,WIKI/ALXN
AM,"American Greetings Corp.","Packaging & Container",NYSE,2640,GOOG/NYSE_AM,DMDRN/AM_ALLFINANCIALRATIOS
AMAG,"Amag Pharmaceuticals",Drug,NASDAQ,2834,GOOG/NASDAQ_AMAG,DMDRN/AMAG_ALLFINANCIALRATIOS,WIKI/AMAG
AMAR,"Amarillo Biosciences",Drug,PINK,,GOOG/PINK_AMAR,DMDRN/AMAR_ALLFINANCIALRATIOS
AMAT,"Applied Materials","Semiconductor Cap Equip",NASDAQ,3680,GOOG/NASDAQ_AMAT,DMDRN/AMAT_ALLFINANCIALRATIOS,WIKI/AMAT
AMBA,"Ambarella Inc",Semiconductor,NASDAQ,3674,GOOG/NASDAQ_AMBA,DMDRN/AMBA_ALLFINANCIALRATIOS,WIKI/AMBA
AMBK,"American Bank Inc.",Bank,PINK,6000,GOOG/PINK_AMBK,DMDRN/AMBK_ALLFINANCIALRATIOS
AMBT,"Ambient Corp","Telecom. Equipment",NASDAQ,4811,GOOG/NASDAQ_AMBT,DMDRN/AMBT_ALLFINANCIALRATIOS
AMCC,"Applied Micro Circuits Corp.",Semiconductor,NASDAQ,3674,GOOG/NASDAQ_AMCC,DMDRN/AMCC_ALLFINANCIALRATIOS,WIKI/AMCC
AMCF,"Andatee China Marine Fuel Services",Maritime,NASDAQ,4400,GOOG/NASDAQ_AMCF,DMDRN/AMCF_ALLFINANCIALRATIOS
AMCM,"AM Communications Inc","Telecom. Equipment",PINK,4811,GOOG/PINK_AMCM,DMDRN/AMCM_ALLFINANCIALRATIOS
AMCN,"Airmedia Group Inc",Recreation,NASDAQ,7900,GOOG/NASDAQ_AMCN,DMDRN/AMCN_ALLFINANCIALRATIOS
AMCX,"Amc Networks Inc.",Entertainment,NASDAQ,7950,GOOG/NASDAQ_AMCX,DMDRN/AMCX_ALLFINANCIALRATIOS,WIKI/AMCX
AMD,"Advanced Micro Devices",Semiconductor,NYSE,3674,GOOG/NYSE_AMD,DMDRN/AMD_ALLFINANCIALRATIOS,WIKI/AMD
AME,Amtek,"Diversified Co.",NYSE,9913,GOOG/NYSE_AME,DMDRN/AME_ALLFINANCIALRATIOS,WIKI/AME
AMED,"Amedisys Inc","Medical Services",NASDAQ,8000,GOOG/NASDAQ_AMED,DMDRN/AMED_ALLFINANCIALRATIOS,WIKI/AMED
AMEN,"Crosswalk.com Inc",Internet,PINK,7370,GOOG/PINK_AMEN,DMDRN/AMEN_ALLFINANCIALRATIOS
AMFE,"Amfil Technologies Inc","Chemical (Specialty)",PINK,2820,GOOG/PINK_AMFE,DMDRN/AMFE_ALLFINANCIALRATIOS
AMG,"Affiliated Managers Group","Financial Svcs. (Div.)",NYSE,6100,GOOG/NYSE_AMG,DMDRN/AMG_ALLFINANCIALRATIOS,WIKI/AMG
AMGI,"American Mold Guard Inc","Industrial Services",PINK,7300,GOOG/PINK_AMGI,DMDRN/AMGI_ALLFINANCIALRATIOS
AMGN,"Amgen Inc.",Drug,NASDAQ,2834,GOOG/NASDAQ_AMGN,DMDRN/AMGN_ALLFINANCIALRATIOS,WIKI/AMGN
AMGY,"American Metal & Tech. Inc","Metal Fabricating",PINK,3400,GOOG/PINK_AMGY,DMDRN/AMGY_ALLFINANCIALRATIOS
AMIC,"American Independence",Internet,NASDAQ,,GOOG/NASDAQ_AMIC,DMDRN/AMIC_ALLFINANCIALRATIOS
AMID,"American Midstreampartners Lp","Pipeline MLPs",NYSE,4619,GOOG/NYSE_AMID,DMDRN/AMID_ALLFINANCIALRATIOS
AMIEQ,"Ambassadors Intl Inc","Industrial Services",PINK,7300,GOOG/PINK_AMIEQ,DMDRN/AMIEQ_ALLFINANCIALRATIOS
AMIN,"American International Industr","Diversified Co.",PINK,,GOOG/PINK_AMIN,DMDRN/AMIN_ALLFINANCIALRATIOS
AMKR,"Amkor Technology",Semiconductor,NASDAQ,3674,GOOG/NASDAQ_AMKR,DMDRN/AMKR_ALLFINANCIALRATIOS,WIKI/AMKR
AMM,"Safety First Trust","Food Wholesalers",AMEX,5140,GOOG/AMEX_AMM,DMDRN/AMM_ALLFINANCIALRATIOS
AMM.TO,"Almaden Minerals Ltd","Precious Metals",TSX,1041,YAHOO/TSX_AMM_TO,DMDRN/AMM_TO_ALLFINANCIALRATIOS
AMMX,"AmeraMex International Inc.","Engineering & Const",PINK,1629,GOOG/PINK_AMMX,DMDRN/AMMX_ALLFINANCIALRATIOS
AMNB,"American National Bankshares",Bank,NASDAQ,6000,GOOG/NASDAQ_AMNB,DMDRN/AMNB_ALLFINANCIALRATIOS,WIKI/AMNB
AMNF,"Armanino Foods of Distinction","Food Processing",PINK,2000,GOOG/PINK_AMNF,DMDRN/AMNF_ALLFINANCIALRATIOS
AMNL,"Applied Minerals Inc","Metals & Mining (Div.)",PINK,1000,GOOG/PINK_AMNL,DMDRN/AMNL_ALLFINANCIALRATIOS
AMOT,"Allied Motion Technologies","Precision Instrument",NASDAQ,,GOOG/NASDAQ_AMOT,DMDRN/AMOT_ALLFINANCIALRATIOS
AMP,"Ameriprise Financial Services","Financial Svcs. (Div.)",NYSE,6100,GOOG/NYSE_AMP,DMDRN/AMP_ALLFINANCIALRATIOS,WIKI/AMP
AMPE,"Ampio Pharmaceutical","Metals & Mining (Div.)",NASDAQ,1000,GOOG/NASDAQ_AMPE,DMDRN/AMPE_ALLFINANCIALRATIOS,WIKI/AMPE
AMPL,"Ampal-American Israel Corp.","Financial Svcs. (Div.)",NASDAQ,6100,GOOG/NASDAQ_AMPL,DMDRN/AMPL_ALLFINANCIALRATIOS
AMRA,"American Racing Capital Inc",Entertainment,PINK,7950,GOOG/PINK_AMRA,DMDRN/AMRA_ALLFINANCIALRATIOS
AMRB,"American River Bankshares",Bank,NASDAQ,6000,GOOG/NASDAQ_AMRB,DMDRN/AMRB_ALLFINANCIALRATIOS
AMRC,"Ameresco Inc",Power,NYSE,4900,GOOG/NYSE_AMRC,DMDRN/AMRC_ALLFINANCIALRATIOS,WIKI/AMRC
AMRE,"Amreit Inc.",Environmental,NYSE,4953,GOOG/NYSE_AMRE,DMDRN/AMRE_ALLFINANCIALRATIOS
AMRI,"Albany Molecular Research",Drug,NASDAQ,2834,GOOG/NASDAQ_AMRI,DMDRN/AMRI_ALLFINANCIALRATIOS,WIKI/AMRI
AMRN,"Amarin Corporation Plc",Drug,NASDAQ,2834,GOOG/NASDAQ_AMRN,DMDRN/AMRN_ALLFINANCIALRATIOS
AMRS,Amyris,Power,NASDAQ,4900,GOOG/NASDAQ_AMRS,DMDRN/AMRS_ALLFINANCIALRATIOS,WIKI/AMRS
AMS,"American Shared Hospital Services","Medical Services",AMEX,8000,GOOG/AMEX_AMS,DMDRN/AMS_ALLFINANCIALRATIOS
AMSC,"American Superconductor Corp.",Semiconductor,NASDAQ,3674,GOOG/NASDAQ_AMSC,DMDRN/AMSC_ALLFINANCIALRATIOS,WIKI/AMSC
AMSF,Amerisafe,"Financial Svcs. (Div.)",NASDAQ,6100,GOOG/NASDAQ_AMSF,DMDRN/AMSF_ALLFINANCIALRATIOS,WIKI/AMSF
AMSG,Amsurg,"Medical Services",NASDAQ,8000,GOOG/NASDAQ_AMSG,DMDRN/AMSG_ALLFINANCIALRATIOS,WIKI/AMSG
AMSU,"Amanasu Environment Corp.",Environmental,PINK,4953,GOOG/PINK_AMSU,DMDRN/AMSU_ALLFINANCIALRATIOS
AMSWA,"American Software","Computer Software & Svcs",NASDAQ,3579,GOOG/NASDAQ_AMSWA,DMDRN/AMSWA_ALLFINANCIALRATIOS,WIKI/AMSWA
AMT,"American Tower Corp.","Telecom. Equipment",NYSE,4811,GOOG/NYSE_AMT,DMDRN/AMT_ALLFINANCIALRATIOS,WIKI/AMT
AMTA,"Amistar Corp.",Machinery,PINK,3500,GOOG/PINK_AMTA,DMDRN/AMTA_ALLFINANCIALRATIOS
AMTC,"Ameritrans Cap Corp","Financial Svcs. (Div.)",PINK,6100,GOOG/PINK_AMTC,DMDRN/AMTC_ALLFINANCIALRATIOS
AMTD,"TD Ameritrade Holding Corp.",Internet,NYSE,7370,GOOG/NYSE_AMTD,DMDRN/AMTD_ALLFINANCIALRATIOS,WIKI/AMTD
AMTG,"Apollo Residential Mortgage In","Financial Svcs. (Div.)",NYSE,6100,GOOG/NYSE_AMTG,DMDRN/AMTG_ALLFINANCIALRATIOS
AMTY,"Amerityre Corporation","Tire & Rubber",PINK,3000,GOOG/PINK_AMTY,DMDRN/AMTY_ALLFINANCIALRATIOS
AMWD,"American Woodmark Corp.","Building Materials",NASDAQ,3200,GOOG/NASDAQ_AMWD,DMDRN/AMWD_ALLFINANCIALRATIOS,WIKI/AMWD
AMX,"America Movil S.A.B. De C.V.","Telecom. Services",NYSE,4810,GOOG/NYSE_AMX,DMDRN/AMX_ALLFINANCIALRATIOS
AMZN,Amazon.Com,Internet,NASDAQ,7370,GOOG/NASDAQ_AMZN,DMDRN/AMZN_ALLFINANCIALRATIOS,WIKI/AMZN
AN,Autonation,"Industrial Services",NYSE,7300,GOOG/NYSE_AN,DMDRN/AN_ALLFINANCIALRATIOS,WIKI/AN
ANAC,"Anacor Pharmaceuticals",Drug,NASDAQ,2834,GOOG/NASDAQ_ANAC,DMDRN/ANAC_ALLFINANCIALRATIOS,WIKI/ANAC
ANAD,Anadigics,Semiconductor,NASDAQ,3674,GOOG/NASDAQ_ANAD,DMDRN/ANAD_ALLFINANCIALRATIOS,WIKI/ANAD
ANAT,"American National Insurance","Insurance (Life)",NASDAQ,6310,GOOG/NASDAQ_ANAT,DMDRN/ANAT_ALLFINANCIALRATIOS,WIKI/ANAT
ANCB,"Anchor Bancorp",Bank,NASDAQ,6000,GOOG/NASDAQ_ANCB,DMDRN/ANCB_ALLFINANCIALRATIOS
ANCI,"American Caresource Holdings","Healthcare Information",NASDAQ,7375,GOOG/NASDAQ_ANCI,DMDRN/ANCI_ALLFINANCIALRATIOS
ANCPA,"Anacomp Inc Del","Computer Software/Svcs",PINK,3579,GOOG/PINK_ANCPA,DMDRN/ANCPA_ALLFINANCIALRATIOS
ANCX,"Access National Corp.","Trucking/Transp. Leasing",NASDAQ,4200,GOOG/NASDAQ_ANCX,DMDRN/ANCX_ALLFINANCIALRATIOS,WIKI/ANCX
AND,"G-X FTSE Andean 40 ETF",Electronics,AMEX,3670,GOOG/AMEX_AND,DMDRN/AND_ALLFINANCIALRATIOS
ANDE,"The Andersons","Diversified Co.",NASDAQ,9913,GOOG/NASDAQ_ANDE,DMDRN/ANDE_ALLFINANCIALRATIOS,WIKI/ANDE
ANDR,"Andersen Group  Inc.",Electronics,PINK,3670,GOOG/PINK_ANDR,DMDRN/ANDR_ALLFINANCIALRATIOS
ANEN,Anaren,Electronics,NASDAQ,3670,GOOG/NASDAQ_ANEN,DMDRN/ANEN_ALLFINANCIALRATIOS
ANF,"Abercrombie & Fitch Company","Retail (Special Lines)",NYSE,5600,GOOG/NYSE_ANF,DMDRN/ANF_ALLFINANCIALRATIOS,WIKI/ANF
ANFI,"American Natl Finl","Industrial Services",NYSE,7300,GOOG/NYSE_ANFI,DMDRN/ANFI_ALLFINANCIALRATIOS
ANGI,"Angie's List Inc.",Internet,NASDAQ,7370,GOOG/NASDAQ_ANGI,DMDRN/ANGI_ALLFINANCIALRATIOS,WIKI/ANGI
ANGN,"Angeion Corp.","Medical Supplies",NASDAQ,8060,GOOG/NASDAQ_ANGN,DMDRN/ANGN_ALLFINANCIALRATIOS
ANGO,Angiodynamics,"Medical Supplies",NASDAQ,8060,GOOG/NASDAQ_ANGO,DMDRN/ANGO_ALLFINANCIALRATIOS,WIKI/ANGO
